[1, 64, 32, 4096, 4, 4, 0, 0, 0]
[1, 64, 64, 4096, 4, 4, 0, 0, 0]
[1, 16, 16, 4096, 8, 1, 0, 0, 0]
[1, 16, 32, 4096, 8, 1, 0, 0, 0]
[1, 16, 64, 4096, 8, 1, 0, 0, 0]
[1, 32, 16, 4096, 8, 1, 0, 0, 0]
[1, 32, 32, 4096, 8, 1, 0, 0, 0]
[1, 32, 64, 4096, 8, 1, 0, 0, 0]
[1, 64, 16, 4096, 8, 1, 0, 0, 0]
[1, 64, 32, 4096, 8, 1, 0, 0, 0]
[1, 64, 64, 4096, 8, 1, 0, 0, 0]
[1, 16, 16, 4096, 8, 2, 0, 0, 0]
[1, 16, 32, 4096, 8, 2, 0, 0, 0]
[1, 16, 64, 4096, 8, 2, 0, 0, 0]
[1, 32, 16, 4096, 8, 2, 0, 0, 0]
[1, 32, 32, 4096, 8, 2, 0, 0, 0]
[1, 32, 64, 4096, 8, 2, 0, 0, 0]
[1, 64, 16, 4096, 8, 2, 0, 0, 0]
[1, 64, 32, 4096, 8, 2, 0, 0, 0]
[1, 64, 64, 4096, 8, 2, 0, 0, 0]
[1, 16, 16, 4096, 8, 4, 0, 0, 0]
[1, 16, 32, 4096, 8, 4, 0, 0, 0]
[1, 16, 64, 4096, 8, 4, 0, 0, 0]
[1, 32, 16, 4096, 8, 4, 0, 0, 0]
[1, 32, 32, 4096, 8, 4, 0, 0, 0]
[1, 32, 64, 4096, 8, 4, 0, 0, 0]
[1, 64, 16, 4096, 8, 4, 0, 0, 0]
[1, 64, 32, 4096, 8, 4, 0, 0, 0]
[1, 64, 64, 4096, 8, 4, 0, 0, 0]
[1, 16, 16, 4096, 8, 8, 0, 0, 0]
[1, 16, 32, 4096, 8, 8, 0, 0, 0]
[1, 16, 64, 4096, 8, 8, 0, 0, 0]
[1, 32, 16, 4096, 8, 8, 0, 0, 0]
[1, 32, 32, 4096, 8, 8, 0, 0, 0]
[1, 32, 64, 4096, 8, 8, 0, 0, 0]
[1, 64, 16, 4096, 8, 8, 0, 0, 0]
[1, 64, 32, 4096, 8, 8, 0, 0, 0]
[1, 64, 64, 4096, 8, 8, 0, 0, 0]
[1, 16, 16, 4096, 16, 1, 0, 0, 0]
[1, 16, 32, 4096, 16, 1, 0, 0, 0]
[1, 16, 64, 4096, 16, 1, 0, 0, 0]
[1, 32, 16, 4096, 16, 1, 0, 0, 0]
[1, 32, 32, 4096, 16, 1, 0, 0, 0]
[1, 32, 64, 4096, 16, 1, 0, 0, 0]
[1, 64, 16, 4096, 16, 1, 0, 0, 0]
[1, 64, 32, 4096, 16, 1, 0, 0, 0]
[1, 64, 64, 4096, 16, 1, 0, 0, 0]
[1, 16, 16, 4096, 16, 2, 0, 0, 0]
[1, 16, 32, 4096, 16, 2, 0, 0, 0]
[1, 16, 64, 4096, 16, 2, 0, 0, 0]
[1, 32, 16, 4096, 16, 2, 0, 0, 0]
[1, 32, 32, 4096, 16, 2, 0, 0, 0]
[1, 32, 64, 4096, 16, 2, 0, 0, 0]
[1, 64, 16, 4096, 16, 2, 0, 0, 0]
[1, 64, 32, 4096, 16, 2, 0, 0, 0]
[1, 64, 64, 4096, 16, 2, 0, 0, 0]
[1, 16, 16, 4096, 16, 4, 0, 0, 0]
[1, 16, 32, 4096, 16, 4, 0, 0, 0]
[1, 16, 64, 4096, 16, 4, 0, 0, 0]
[1, 32, 16, 4096, 16, 4, 0, 0, 0]
[1, 32, 32, 4096, 16, 4, 0, 0, 0]
[1, 32, 64, 4096, 16, 4, 0, 0, 0]
[1, 64, 16, 4096, 16, 4, 0, 0, 0]
[1, 64, 32, 4096, 16, 4, 0, 0, 0]
[1, 64, 64, 4096, 16, 4, 0, 0, 0]
[1, 16, 16, 4096, 16, 8, 0, 0, 0]
[1, 16, 32, 4096, 16, 8, 0, 0, 0]
[1, 16, 64, 4096, 16, 8, 0, 0, 0]
[1, 32, 16, 4096, 16, 8, 0, 0, 0]
[1, 32, 32, 4096, 16, 8, 0, 0, 0]
[1, 32, 64, 4096, 16, 8, 0, 0, 0]
[1, 64, 16, 4096, 16, 8, 0, 0, 0]
[1, 64, 32, 4096, 16, 8, 0, 0, 0]
[1, 64, 64, 4096, 16, 8, 0, 0, 0]
[1, 16, 16, 4096, 16, 16, 0, 0, 0]
[1, 16, 32, 4096, 16, 16, 0, 0, 0]
[1, 16, 64, 4096, 16, 16, 0, 0, 0]
[1, 32, 16, 4096, 16, 16, 0, 0, 0]
[1, 32, 32, 4096, 16, 16, 0, 0, 0]
[1, 32, 64, 4096, 16, 16, 0, 0, 0]
[1, 64, 16, 4096, 16, 16, 0, 0, 0]
[1, 64, 32, 4096, 16, 16, 0, 0, 0]
[1, 64, 64, 4096, 16, 16, 0, 0, 0]
[1, 16, 16, 4096, 32, 1, 0, 0, 0]
[1, 16, 32, 4096, 32, 1, 0, 0, 0]
[1, 16, 64, 4096, 32, 1, 0, 0, 0]
[1, 32, 16, 4096, 32, 1, 0, 0, 0]
[1, 32, 32, 4096, 32, 1, 0, 0, 0]
[1, 32, 64, 4096, 32, 1, 0, 0, 0]
[1, 64, 16, 4096, 32, 1, 0, 0, 0]
[1, 64, 32, 4096, 32, 1, 0, 0, 0]
[1, 64, 64, 4096, 32, 1, 0, 0, 0]
[1, 16, 16, 4096, 32, 2, 0, 0, 0]
[1, 16, 32, 4096, 32, 2, 0, 0, 0]
[1, 16, 64, 4096, 32, 2, 0, 0, 0]
[1, 32, 16, 4096, 32, 2, 0, 0, 0]
[1, 32, 32, 4096, 32, 2, 0, 0, 0]
[1, 32, 64, 4096, 32, 2, 0, 0, 0]
[1, 64, 16, 4096, 32, 2, 0, 0, 0]
[1, 64, 32, 4096, 32, 2, 0, 0, 0]
[1, 64, 64, 4096, 32, 2, 0, 0, 0]
[1, 16, 16, 4096, 32, 4, 0, 0, 0]
[1, 16, 32, 4096, 32, 4, 0, 0, 0]
[1, 16, 64, 4096, 32, 4, 0, 0, 0]
[1, 32, 16, 4096, 32, 4, 0, 0, 0]
[1, 32, 32, 4096, 32, 4, 0, 0, 0]
[1, 32, 64, 4096, 32, 4, 0, 0, 0]
[1, 64, 16, 4096, 32, 4, 0, 0, 0]
[1, 64, 32, 4096, 32, 4, 0, 0, 0]
[1, 64, 64, 4096, 32, 4, 0, 0, 0]
[1, 16, 16, 4096, 32, 8, 0, 0, 0]
[1, 16, 32, 4096, 32, 8, 0, 0, 0]
[1, 16, 64, 4096, 32, 8, 0, 0, 0]
[1, 32, 16, 4096, 32, 8, 0, 0, 0]
[1, 32, 32, 4096, 32, 8, 0, 0, 0]
[1, 32, 64, 4096, 32, 8, 0, 0, 0]
[1, 64, 16, 4096, 32, 8, 0, 0, 0]
[1, 64, 32, 4096, 32, 8, 0, 0, 0]
[1, 64, 64, 4096, 32, 8, 0, 0, 0]
[1, 16, 16, 4096, 32, 16, 0, 0, 0]
[1, 16, 32, 4096, 32, 16, 0, 0, 0]
[1, 16, 64, 4096, 32, 16, 0, 0, 0]
[1, 32, 16, 4096, 32, 16, 0, 0, 0]
[1, 32, 32, 4096, 32, 16, 0, 0, 0]
[1, 32, 64, 4096, 32, 16, 0, 0, 0]
[1, 64, 16, 4096, 32, 16, 0, 0, 0]
[1, 64, 32, 4096, 32, 16, 0, 0, 0]
[1, 64, 64, 4096, 32, 16, 0, 0, 0]
[1, 16, 16, 4096, 32, 32, 0, 0, 0]
[1, 16, 32, 4096, 32, 32, 0, 0, 0]
[1, 16, 64, 4096, 32, 32, 0, 0, 0]
[1, 32, 16, 4096, 32, 32, 0, 0, 0]
[1, 32, 32, 4096, 32, 32, 0, 0, 0]
[1, 32, 64, 4096, 32, 32, 0, 0, 0]
[1, 64, 16, 4096, 32, 32, 0, 0, 0]
[1, 64, 32, 4096, 32, 32, 0, 0, 0]
[1, 64, 64, 4096, 32, 32, 0, 0, 0]
[1, 16, 16, 4096, 64, 1, 0, 0, 0]
[1, 16, 32, 4096, 64, 1, 0, 0, 0]
[1, 16, 64, 4096, 64, 1, 0, 0, 0]
[1, 32, 16, 4096, 64, 1, 0, 0, 0]
[1, 32, 32, 4096, 64, 1, 0, 0, 0]
[1, 32, 64, 4096, 64, 1, 0, 0, 0]
[1, 64, 16, 4096, 64, 1, 0, 0, 0]
[1, 64, 32, 4096, 64, 1, 0, 0, 0]
[1, 64, 64, 4096, 64, 1, 0, 0, 0]
[1, 16, 16, 4096, 64, 2, 0, 0, 0]
[1, 16, 32, 4096, 64, 2, 0, 0, 0]
[1, 16, 64, 4096, 64, 2, 0, 0, 0]
[1, 32, 16, 4096, 64, 2, 0, 0, 0]
[1, 32, 32, 4096, 64, 2, 0, 0, 0]
[1, 32, 64, 4096, 64, 2, 0, 0, 0]
[1, 64, 16, 4096, 64, 2, 0, 0, 0]
[1, 64, 32, 4096, 64, 2, 0, 0, 0]
[1, 64, 64, 4096, 64, 2, 0, 0, 0]
[1, 16, 16, 4096, 64, 4, 0, 0, 0]
[1, 16, 32, 4096, 64, 4, 0, 0, 0]
[1, 16, 64, 4096, 64, 4, 0, 0, 0]
[1, 32, 16, 4096, 64, 4, 0, 0, 0]
[1, 32, 32, 4096, 64, 4, 0, 0, 0]
[1, 32, 64, 4096, 64, 4, 0, 0, 0]
[1, 64, 16, 4096, 64, 4, 0, 0, 0]
[1, 64, 32, 4096, 64, 4, 0, 0, 0]
[1, 64, 64, 4096, 64, 4, 0, 0, 0]
[1, 16, 16, 4096, 64, 8, 0, 0, 0]
[1, 16, 32, 4096, 64, 8, 0, 0, 0]
[1, 16, 64, 4096, 64, 8, 0, 0, 0]
[1, 32, 16, 4096, 64, 8, 0, 0, 0]
[1, 32, 32, 4096, 64, 8, 0, 0, 0]
[1, 32, 64, 4096, 64, 8, 0, 0, 0]
[1, 64, 16, 4096, 64, 8, 0, 0, 0]
[1, 64, 32, 4096, 64, 8, 0, 0, 0]
[1, 64, 64, 4096, 64, 8, 0, 0, 0]
[1, 16, 16, 4096, 64, 16, 0, 0, 0]
[1, 16, 32, 4096, 64, 16, 0, 0, 0]
[1, 16, 64, 4096, 64, 16, 0, 0, 0]
[1, 32, 16, 4096, 64, 16, 0, 0, 0]
[1, 32, 32, 4096, 64, 16, 0, 0, 0]
[1, 32, 64, 4096, 64, 16, 0, 0, 0]
[1, 64, 16, 4096, 64, 16, 0, 0, 0]
[1, 64, 32, 4096, 64, 16, 0, 0, 0]
[1, 64, 64, 4096, 64, 16, 0, 0, 0]
[1, 16, 16, 4096, 64, 32, 0, 0, 0]
[1, 16, 32, 4096, 64, 32, 0, 0, 0]
[1, 16, 64, 4096, 64, 32, 0, 0, 0]
[1, 32, 16, 4096, 64, 32, 0, 0, 0]
[1, 32, 32, 4096, 64, 32, 0, 0, 0]
[1, 32, 64, 4096, 64, 32, 0, 0, 0]
[1, 64, 16, 4096, 64, 32, 0, 0, 0]
[1, 64, 32, 4096, 64, 32, 0, 0, 0]
[1, 64, 64, 4096, 64, 32, 0, 0, 0]
[1, 16, 16, 4096, 64, 64, 0, 0, 0]
[1, 16, 32, 4096, 64, 64, 0, 0, 0]
[1, 16, 64, 4096, 64, 64, 0, 0, 0]
[1, 32, 16, 4096, 64, 64, 0, 0, 0]
[1, 32, 32, 4096, 64, 64, 0, 0, 0]
[1, 32, 64, 4096, 64, 64, 0, 0, 0]
[1, 64, 16, 4096, 64, 64, 0, 0, 0]
[1, 64, 32, 4096, 64, 64, 0, 0, 0]
[1, 64, 64, 4096, 64, 64, 0, 0, 0]
[2, 16, 16, 4096, 1, 1, 0, 0, 0]
[2, 16, 32, 4096, 1, 1, 0, 0, 0]
[2, 16, 64, 4096, 1, 1, 0, 0, 0]
[2, 32, 16, 4096, 1, 1, 0, 0, 0]
[2, 32, 32, 4096, 1, 1, 0, 0, 0]
[2, 32, 64, 4096, 1, 1, 0, 0, 0]
[2, 64, 16, 4096, 1, 1, 0, 0, 0]
[2, 64, 32, 4096, 1, 1, 0, 0, 0]
[2, 64, 64, 4096, 1, 1, 0, 0, 0]
[2, 16, 16, 4096, 2, 1, 0, 0, 0]
[2, 16, 32, 4096, 2, 1, 0, 0, 0]
[2, 16, 64, 4096, 2, 1, 0, 0, 0]
[2, 32, 16, 4096, 2, 1, 0, 0, 0]
[2, 32, 32, 4096, 2, 1, 0, 0, 0]
[2, 32, 64, 4096, 2, 1, 0, 0, 0]
[2, 64, 16, 4096, 2, 1, 0, 0, 0]
[2, 64, 32, 4096, 2, 1, 0, 0, 0]
[2, 64, 64, 4096, 2, 1, 0, 0, 0]
[2, 16, 16, 4096, 2, 2, 0, 0, 0]
[2, 16, 32, 4096, 2, 2, 0, 0, 0]
[2, 16, 64, 4096, 2, 2, 0, 0, 0]
[2, 32, 16, 4096, 2, 2, 0, 0, 0]
[2, 32, 32, 4096, 2, 2, 0, 0, 0]
[2, 32, 64, 4096, 2, 2, 0, 0, 0]
[2, 64, 16, 4096, 2, 2, 0, 0, 0]
[2, 64, 32, 4096, 2, 2, 0, 0, 0]
[2, 64, 64, 4096, 2, 2, 0, 0, 0]
[2, 16, 16, 4096, 4, 1, 0, 0, 0]
[2, 16, 32, 4096, 4, 1, 0, 0, 0]
[2, 16, 64, 4096, 4, 1, 0, 0, 0]
[2, 32, 16, 4096, 4, 1, 0, 0, 0]
[2, 32, 32, 4096, 4, 1, 0, 0, 0]
[2, 32, 64, 4096, 4, 1, 0, 0, 0]
[2, 64, 16, 4096, 4, 1, 0, 0, 0]
[2, 64, 32, 4096, 4, 1, 0, 0, 0]
[2, 64, 64, 4096, 4, 1, 0, 0, 0]
[2, 16, 16, 4096, 4, 2, 0, 0, 0]
[2, 16, 32, 4096, 4, 2, 0, 0, 0]
[2, 16, 64, 4096, 4, 2, 0, 0, 0]
[2, 32, 16, 4096, 4, 2, 0, 0, 0]
[2, 32, 32, 4096, 4, 2, 0, 0, 0]
[2, 32, 64, 4096, 4, 2, 0, 0, 0]
[2, 64, 16, 4096, 4, 2, 0, 0, 0]
[2, 64, 32, 4096, 4, 2, 0, 0, 0]
[2, 64, 64, 4096, 4, 2, 0, 0, 0]
[2, 16, 16, 4096, 4, 4, 0, 0, 0]
[2, 16, 32, 4096, 4, 4, 0, 0, 0]
[2, 16, 64, 4096, 4, 4, 0, 0, 0]
[2, 32, 16, 4096, 4, 4, 0, 0, 0]
[2, 32, 32, 4096, 4, 4, 0, 0, 0]
[2, 32, 64, 4096, 4, 4, 0, 0, 0]
[2, 64, 16, 4096, 4, 4, 0, 0, 0]
[2, 64, 32, 4096, 4, 4, 0, 0, 0]
[2, 64, 64, 4096, 4, 4, 0, 0, 0]
[2, 16, 16, 4096, 8, 1, 0, 0, 0]
[2, 16, 32, 4096, 8, 1, 0, 0, 0]
[2, 16, 64, 4096, 8, 1, 0, 0, 0]
[2, 32, 16, 4096, 8, 1, 0, 0, 0]
[2, 32, 32, 4096, 8, 1, 0, 0, 0]
[2, 32, 64, 4096, 8, 1, 0, 0, 0]
[2, 64, 16, 4096, 8, 1, 0, 0, 0]
[2, 64, 32, 4096, 8, 1, 0, 0, 0]
[2, 64, 64, 4096, 8, 1, 0, 0, 0]
[2, 16, 16, 4096, 8, 2, 0, 0, 0]
[2, 16, 32, 4096, 8, 2, 0, 0, 0]
[2, 16, 64, 4096, 8, 2, 0, 0, 0]
[2, 32, 16, 4096, 8, 2, 0, 0, 0]
[2, 32, 32, 4096, 8, 2, 0, 0, 0]
[2, 32, 64, 4096, 8, 2, 0, 0, 0]
[2, 64, 16, 4096, 8, 2, 0, 0, 0]
[2, 64, 32, 4096, 8, 2, 0, 0, 0]
[2, 64, 64, 4096, 8, 2, 0, 0, 0]
[2, 16, 16, 4096, 8, 4, 0, 0, 0]
[2, 16, 32, 4096, 8, 4, 0, 0, 0]
[2, 16, 64, 4096, 8, 4, 0, 0, 0]
[2, 32, 16, 4096, 8, 4, 0, 0, 0]
[2, 32, 32, 4096, 8, 4, 0, 0, 0]
[2, 32, 64, 4096, 8, 4, 0, 0, 0]
[2, 64, 16, 4096, 8, 4, 0, 0, 0]
[2, 64, 32, 4096, 8, 4, 0, 0, 0]
[2, 64, 64, 4096, 8, 4, 0, 0, 0]
[2, 16, 16, 4096, 8, 8, 0, 0, 0]
[2, 16, 32, 4096, 8, 8, 0, 0, 0]
[2, 16, 64, 4096, 8, 8, 0, 0, 0]
[2, 32, 16, 4096, 8, 8, 0, 0, 0]
[2, 32, 32, 4096, 8, 8, 0, 0, 0]
[2, 32, 64, 4096, 8, 8, 0, 0, 0]
[2, 64, 16, 4096, 8, 8, 0, 0, 0]
[2, 64, 32, 4096, 8, 8, 0, 0, 0]
[2, 64, 64, 4096, 8, 8, 0, 0, 0]
[2, 16, 16, 4096, 16, 1, 0, 0, 0]
[2, 16, 32, 4096, 16, 1, 0, 0, 0]
[2, 16, 64, 4096, 16, 1, 0, 0, 0]
[2, 32, 16, 4096, 16, 1, 0, 0, 0]
[2, 32, 32, 4096, 16, 1, 0, 0, 0]
[2, 32, 64, 4096, 16, 1, 0, 0, 0]
[2, 64, 16, 4096, 16, 1, 0, 0, 0]
[2, 64, 32, 4096, 16, 1, 0, 0, 0]
[2, 64, 64, 4096, 16, 1, 0, 0, 0]
[2, 16, 16, 4096, 16, 2, 0, 0, 0]
[2, 16, 32, 4096, 16, 2, 0, 0, 0]
[2, 16, 64, 4096, 16, 2, 0, 0, 0]
[2, 32, 16, 4096, 16, 2, 0, 0, 0]
[2, 32, 32, 4096, 16, 2, 0, 0, 0]
[2, 32, 64, 4096, 16, 2, 0, 0, 0]
[2, 64, 16, 4096, 16, 2, 0, 0, 0]
[2, 64, 32, 4096, 16, 2, 0, 0, 0]
[2, 64, 64, 4096, 16, 2, 0, 0, 0]
[2, 16, 16, 4096, 16, 4, 0, 0, 0]
[2, 16, 32, 4096, 16, 4, 0, 0, 0]
[2, 16, 64, 4096, 16, 4, 0, 0, 0]
[2, 32, 16, 4096, 16, 4, 0, 0, 0]
[2, 32, 32, 4096, 16, 4, 0, 0, 0]
[2, 32, 64, 4096, 16, 4, 0, 0, 0]
[2, 64, 16, 4096, 16, 4, 0, 0, 0]
[2, 64, 32, 4096, 16, 4, 0, 0, 0]
[2, 64, 64, 4096, 16, 4, 0, 0, 0]
[2, 16, 16, 4096, 16, 8, 0, 0, 0]
[2, 16, 32, 4096, 16, 8, 0, 0, 0]
[2, 16, 64, 4096, 16, 8, 0, 0, 0]
[2, 32, 16, 4096, 16, 8, 0, 0, 0]
[2, 32, 32, 4096, 16, 8, 0, 0, 0]
[2, 32, 64, 4096, 16, 8, 0, 0, 0]
[2, 64, 16, 4096, 16, 8, 0, 0, 0]
[2, 64, 32, 4096, 16, 8, 0, 0, 0]
[2, 64, 64, 4096, 16, 8, 0, 0, 0]
[2, 16, 16, 4096, 16, 16, 0, 0, 0]
[2, 16, 32, 4096, 16, 16, 0, 0, 0]
[2, 16, 64, 4096, 16, 16, 0, 0, 0]
[2, 32, 16, 4096, 16, 16, 0, 0, 0]
[2, 32, 32, 4096, 16, 16, 0, 0, 0]
[2, 32, 64, 4096, 16, 16, 0, 0, 0]
[2, 64, 16, 4096, 16, 16, 0, 0, 0]
[2, 64, 32, 4096, 16, 16, 0, 0, 0]
[2, 64, 64, 4096, 16, 16, 0, 0, 0]
[2, 16, 16, 4096, 32, 1, 0, 0, 0]
[2, 16, 32, 4096, 32, 1, 0, 0, 0]
[2, 16, 64, 4096, 32, 1, 0, 0, 0]
[2, 32, 16, 4096, 32, 1, 0, 0, 0]
[2, 32, 32, 4096, 32, 1, 0, 0, 0]
[2, 32, 64, 4096, 32, 1, 0, 0, 0]
[2, 64, 16, 4096, 32, 1, 0, 0, 0]
[2, 64, 32, 4096, 32, 1, 0, 0, 0]
[2, 64, 64, 4096, 32, 1, 0, 0, 0]
[2, 16, 16, 4096, 32, 2, 0, 0, 0]
[2, 16, 32, 4096, 32, 2, 0, 0, 0]
[2, 16, 64, 4096, 32, 2, 0, 0, 0]
[2, 32, 16, 4096, 32, 2, 0, 0, 0]
[2, 32, 32, 4096, 32, 2, 0, 0, 0]
[2, 32, 64, 4096, 32, 2, 0, 0, 0]
[2, 64, 16, 4096, 32, 2, 0, 0, 0]
[2, 64, 32, 4096, 32, 2, 0, 0, 0]
[2, 64, 64, 4096, 32, 2, 0, 0, 0]
[2, 16, 16, 4096, 32, 4, 0, 0, 0]
[2, 16, 32, 4096, 32, 4, 0, 0, 0]
[2, 16, 64, 4096, 32, 4, 0, 0, 0]
[2, 32, 16, 4096, 32, 4, 0, 0, 0]
[2, 32, 32, 4096, 32, 4, 0, 0, 0]
[2, 32, 64, 4096, 32, 4, 0, 0, 0]
[2, 64, 16, 4096, 32, 4, 0, 0, 0]
[2, 64, 32, 4096, 32, 4, 0, 0, 0]
[2, 64, 64, 4096, 32, 4, 0, 0, 0]
[2, 16, 16, 4096, 32, 8, 0, 0, 0]
[2, 16, 32, 4096, 32, 8, 0, 0, 0]
[2, 16, 64, 4096, 32, 8, 0, 0, 0]
[2, 32, 16, 4096, 32, 8, 0, 0, 0]
[2, 32, 32, 4096, 32, 8, 0, 0, 0]
[2, 32, 64, 4096, 32, 8, 0, 0, 0]
[2, 64, 16, 4096, 32, 8, 0, 0, 0]
[2, 64, 32, 4096, 32, 8, 0, 0, 0]
[2, 64, 64, 4096, 32, 8, 0, 0, 0]
[2, 16, 16, 4096, 32, 16, 0, 0, 0]
[2, 16, 32, 4096, 32, 16, 0, 0, 0]
[2, 16, 64, 4096, 32, 16, 0, 0, 0]
[2, 32, 16, 4096, 32, 16, 0, 0, 0]
[2, 32, 32, 4096, 32, 16, 0, 0, 0]
[2, 32, 64, 4096, 32, 16, 0, 0, 0]
[2, 64, 16, 4096, 32, 16, 0, 0, 0]
[2, 64, 32, 4096, 32, 16, 0, 0, 0]
[2, 64, 64, 4096, 32, 16, 0, 0, 0]
[2, 16, 16, 4096, 32, 32, 0, 0, 0]
[2, 16, 32, 4096, 32, 32, 0, 0, 0]
[2, 16, 64, 4096, 32, 32, 0, 0, 0]
[2, 32, 16, 4096, 32, 32, 0, 0, 0]
[2, 32, 32, 4096, 32, 32, 0, 0, 0]
[2, 32, 64, 4096, 32, 32, 0, 0, 0]
[2, 64, 16, 4096, 32, 32, 0, 0, 0]
[2, 64, 32, 4096, 32, 32, 0, 0, 0]
[2, 64, 64, 4096, 32, 32, 0, 0, 0]
[2, 16, 16, 4096, 64, 1, 0, 0, 0]
[2, 16, 32, 4096, 64, 1, 0, 0, 0]
[2, 16, 64, 4096, 64, 1, 0, 0, 0]
[2, 32, 16, 4096, 64, 1, 0, 0, 0]
[2, 32, 32, 4096, 64, 1, 0, 0, 0]
[2, 32, 64, 4096, 64, 1, 0, 0, 0]
[2, 64, 16, 4096, 64, 1, 0, 0, 0]
[2, 64, 32, 4096, 64, 1, 0, 0, 0]
[2, 64, 64, 4096, 64, 1, 0, 0, 0]
[2, 16, 16, 4096, 64, 2, 0, 0, 0]
[2, 16, 32, 4096, 64, 2, 0, 0, 0]
[2, 16, 64, 4096, 64, 2, 0, 0, 0]
[2, 32, 16, 4096, 64, 2, 0, 0, 0]
[2, 32, 32, 4096, 64, 2, 0, 0, 0]
[2, 32, 64, 4096, 64, 2, 0, 0, 0]
[2, 64, 16, 4096, 64, 2, 0, 0, 0]
[2, 64, 32, 4096, 64, 2, 0, 0, 0]
[2, 64, 64, 4096, 64, 2, 0, 0, 0]
[2, 16, 16, 4096, 64, 4, 0, 0, 0]
[2, 16, 32, 4096, 64, 4, 0, 0, 0]
[2, 16, 64, 4096, 64, 4, 0, 0, 0]
[2, 32, 16, 4096, 64, 4, 0, 0, 0]
[2, 32, 32, 4096, 64, 4, 0, 0, 0]
[2, 32, 64, 4096, 64, 4, 0, 0, 0]
[2, 64, 16, 4096, 64, 4, 0, 0, 0]
[2, 64, 32, 4096, 64, 4, 0, 0, 0]
[2, 64, 64, 4096, 64, 4, 0, 0, 0]
[2, 16, 16, 4096, 64, 8, 0, 0, 0]
[2, 16, 32, 4096, 64, 8, 0, 0, 0]
[2, 16, 64, 4096, 64, 8, 0, 0, 0]
[2, 32, 16, 4096, 64, 8, 0, 0, 0]
[2, 32, 32, 4096, 64, 8, 0, 0, 0]
[2, 32, 64, 4096, 64, 8, 0, 0, 0]
[2, 64, 16, 4096, 64, 8, 0, 0, 0]
[2, 64, 32, 4096, 64, 8, 0, 0, 0]
[2, 64, 64, 4096, 64, 8, 0, 0, 0]
[2, 16, 16, 4096, 64, 16, 0, 0, 0]
[2, 16, 32, 4096, 64, 16, 0, 0, 0]
[2, 16, 64, 4096, 64, 16, 0, 0, 0]
[2, 32, 16, 4096, 64, 16, 0, 0, 0]
[2, 32, 32, 4096, 64, 16, 0, 0, 0]
