 ( 0.799832 + ( 114.855 * ( x4 / ( ( 21.5639 * x1 ) )^2 ) ) )  :  0.0362552 at 4
 ( 0.790782 + ( 7.9849 * ( ( ( ( 72.5307 * x2 ) - ( -47.0593 * x4 ) ) + ( 19.0212 * x7 ) ) / ( ( 47.5938 * x1 ) )^2 ) ) )  :  0.0319356 at 4
 ( 0.78456 + ( 0.000967897 * ( ( ( 0.00703465 * ( x1 * x4 ) ) + ( -3.7817 * x0 ) ) + ( 162.824 * ( ( ( ( 0.194857 * x2 ) )^2 + ( ( ( ( 79.0247 * ( x7 * x6 ) ) )^2 )^2 ^ ( ( 46.5553 * ( ( ( 93.3892 * x4 ) ^ ( 42.5297 * x8 ) ) * x8 ) ) ^ ( ( 37.9013 * x0 ) )^2 ) ) ) / x1 ) ) ) ) )  :  0.0380946 at 4
 ( 0.9782 + ( -5.24103e-05 * ( ( ( 100.337 * x1 ) - ( ( ( 19.6431 * x4 ) + ( -211.836 * x8 ) ) - ( 99.6312 * x1 ) ) ) - ( ( 1.43017 * x1 ) )^2 ) ) )  :  0.0357139 at 4
 ( 0.790367 + ( 24.0438 * ( ( ( 0.427018 * x3 ) + ( 30.6518 * x7 ) ) / ( ( 67.7368 * x1 ) )^2 ) ) )  :  0.0422738 at 4
 ( 0.790782 + ( 40.1524 * ( ( ( ( 107.772 * x2 ) - ( -69.9245 * x4 ) ) + ( 28.2632 * x7 ) ) / ( ( 130.096 * x1 ) )^2 ) ) )  :  0.0319356 at 5
 ( 0.757017 + ( 52.2106 * ( ( ( ( -68.6908 * x0 ) - ( ( ( ( -7.73311 * x5 ) - ( 145.496 * x1 ) ) - ( 28.1929 * x4 ) ) - ( 111.595 * x1 ) ) ) - ( 13.6193 * x6 ) ) / ( ( 98.4053 * x1 ) )^2 ) ) )  :  0.0276461 at 6
 ( 0.805162 + ( 0.000289454 * ( ( ( -0.0188842 * ( x1 * x4 ) ) + ( -11.2667 * x0 ) ) + ( 3758.85 * ( ( ( ( ( 0.0147252 * x4 ) + ( 0.486154 * x8 ) ) )^2 + ( ( ( ( 14.5626 * ( x7 * x6 ) ) )^2 )^2 ^ ( ( 88.8619 * ( ( ( 29.9631 * x4 ) ^ ( 14.8254 * x8 ) ) * x8 ) ) ^ ( ( 75.8167 * x0 ) )^2 ) ) ) / x1 ) ) ) ) )  :  0.0271819 at 6
 ( 0.774615 + ( 23.5239 * ( ( ( 1.5278 * x3 ) + ( ( 11.5793 * ( x1 * x4 ) ) + ( -218.013 * x0 ) ) ) / ( ( 118.324 * x1 ) )^2 ) ) )  :  0.0258073 at 7
 ( 0.805162 + ( 47.4569 * ( ( ( -1.15181e-07 * ( x1 * x4 ) ) + ( -6.87189e-05 * x0 ) ) + ( 0.0229264 * ( ( ( ( ( 0.0147252 * x4 ) + ( 0.486155 * x8 ) ) )^2 + ( ( ( ( 92.1586 * ( x7 * x6 ) ) )^2 )^2 ^ ( ( 74.3776 * ( ( ( 79.5633 * x4 ) ^ ( 17.8912 * x8 ) ) * x8 ) ) ^ ( ( 93.7539 * x0 ) )^2 ) ) ) / x1 ) ) ) ) )  :  0.0271819 at 7
