 ( 0.836563 + ( 23.0394 * ( ( -0.000133364 * x0 ) - ( -65.7528 * ( x4 / ( ( 77.6585 * x1 ) )^2 ) ) ) ) )  :  0.0324506 at 4
 ( 0.8099 + ( -0.000236288 * ( ( 1.12523 * ( x6 * x1 ) ) - ( 66.956 * ( x4 / ( ( -0.258302 * x1 ) )^2 ) ) ) ) )  :  0.0323223 at 5
 ( 0.836563 + ( -11.6242 * ( ( 0.00026433 * x0 ) - ( 53.2584 * ( x4 / ( ( 49.6446 * x1 ) )^2 ) ) ) ) )  :  0.0324506 at 5
 ( 0.843614 + ( 25.6366 * ( ( 57.9599 * ( ( ( -0.00045487 * x4 ) + ( -0.0114673 * x0 ) ) / ( ( -60.1333 * x1 ) - ( -478.682 * x2 ) ) ) ) - ( -25.8852 * ( x4 / ( ( 53.2679 * x1 ) )^2 ) ) ) ) )  :  0.0299399 at 7
 ( 0.827907 + ( -3.64673e-05 * ( ( 85.2652 * x0 ) - ( 70.4168 * ( ( ( ( 40.8658 * x4 ) + ( 0.808871 * x3 ) ) )^2 / ( ( 75.9069 * x1 ) )^2 ) ) ) ) )  :  0.0269526 at 7
 ( 0.753151 + ( 0.000241694 * ( ( ( ( 5.95198 * x1 ) + ( 0.80986 * x3 ) ) + ( 85.8639 * x4 ) ) / x1 ) ) )  :  0.0238564 at 8
 ( 0.754589 + ( 0.000683295 * ( ( ( ( 32.2639 * ( x4 / x2 ) ) - ( -73.3343 * x2 ) ) + ( 28.3551 * x4 ) ) / x1 ) ) )  :  0.0238564 at 8
 ( 0.783707 + ( 9.15705 * ( ( ( ( -0.00400381 * x0 ) - ( -87.1409 * ( x1 / ( ( 9.85196 * x1 ) )^2 ) ) ) + ( 0.00238759 * x4 ) ) / x1 ) ) )  :  0.0238396 at 9
 ( -1.92606 + ( 0.0434546 * ( ( ( ( ( -0.00606431 * x4 ) - ( -0.0186233 * x7 ) ) )^2 )^2 - ( 53.7602 * ( ( ( ( ( ( -1.32079 * x4 ) - ( 174.526 * x1 ) ) - ( -0.0595212 * x7 ) ) + ( 5.47642 * x6 ) ) + ( ( ( ( -0.0894414 * x1 ) + ( 4.57462 * x8 ) ) + ( -0.390976 * x6 ) ) )^2 ) / ( ( ( 78.6601 * x1 ) + ( 72.9681 * x1 ) ) - ( 2.93743 * x2 ) ) ) ) ) ) )  :  0.0234354 at 9
 ( 0.754589 + ( -0.00300294 * ( ( ( ( 28.5859 * ( x4 / x2 ) ) - ( 16.6866 * x2 ) ) + ( -8.69656 * x4 ) ) / x1 ) ) )  :  0.0238554 at 9
 ( 0.754016 + ( 62.8424 * ( ( ( ( 0.00529491 * ( x4 / x2 ) ) - ( -0.00131875 * x2 ) ) + ( -0.000657494 * x0 ) ) / x1 ) ) )  :  0.0213826 at 10
 ( 0.754016 + ( -0.00201344 * ( ( ( ( -165.262 * ( x4 / x2 ) ) - ( 41.1603 * x2 ) ) + ( 20.5235 * x0 ) ) / x1 ) ) )  :  0.0213825 at 11
 ( 0.813985 + ( 72.2075 * ( ( -4.32464e-05 * x0 ) - ( 78.2625 * ( ( ( -37.9714 * ( ( ( ( ( 9.11751 * x8 ) + ( -16.032 * x1 ) ) )^2 + ( -1036.28 * x4 ) ) / ( ( 40.5475 * x1 ) )^2 ) ) - ( 0.552592 * x4 ) ) / ( ( 79.2267 * x1 ) )^2 ) ) ) ) )  :  0.0208604 at 12
 ( 0.779278 + ( 0.000501032 * ( ( ( ( -150.909 * x0 ) - ( 136.319 * ( ( ( ( -23.1161 * x0 ) - ( -142.449 * ( x1 / ( ( -0.129604 * x1 ) )^2 ) ) ) - ( 200.081 * x1 ) ) / ( ( 0.75619 * x1 ) )^2 ) ) ) + ( 41.6329 * x4 ) ) / x1 ) ) )  :  0.0211728 at 12
 ( 0.754016 + ( -0.00102216 * ( ( ( ( -325.531 * ( x4 / x2 ) ) - ( 81.0769 * x2 ) ) + ( 40.4228 * x0 ) ) / x1 ) ) )  :  0.0213826 at 12
 ( 0.780917 + ( 16.1209 * ( x4 / ( ( ( -2.91539 * x5 ) + ( 49.1863 * x4 ) ) + ( ( ( ( 78.2277 * x1 ) - ( 83.3393 * x1 ) ) + ( 4.54078 * ( ( x4 / ( ( -0.0254807 * x1 ) )^2 ) / ( ( ( 53.7711 * ( ( ( 0.97301 * x4 ) + ( 103.411 * x0 ) ) / x2 ) ) - ( -12.3898 * x2 ) ) - ( 35.5098 * x2 ) ) ) ) ) )^2 ) ) ) )  :  0.0203616 at 13
 ( 0.747326 + ( -0.000854624 * ( ( ( ( -7.60829 * x0 ) - ( ( 98.5223 * ( ( ( 175.269 * x4 ) + ( -15.0449 * x0 ) ) / ( ( ( 0.440837 * x4 ) )^2 * x2 ) ) ) - ( -255.422 * ( x1 / ( ( ( ( 121.89 * x0 ) - ( 102.114 * ( x1 / ( ( 0.333544 * x1 ) )^2 ) ) ) + ( 0.0561362 * x4 ) ) / x1 ) ) ) ) ) + ( -37.5175 * x4 ) ) / x1 ) ) )  :  0.0198819 at 14
