1 8 16 4096 1 1 0 0 0,45.0599700009,0.999386724821,2.04286634832,0.212431
1 8 16 4096 2 1 0 0 0,45.0894608868,0.999265160566,2.04449724548,0.188585
1 8 16 4096 4 1 0 0 0,45.1484426587,0.999022079104,2.04776027309,0.188006
1 8 16 4096 2 2 0 0 0,45.165350103,0.998952398613,2.04869596438,0.170648
1 8 16 4096 4 2 0 0 0,45.2243318749,0.998709390547,2.05196112345,0.157585
1 8 16 4096 8 2 0 0 0,45.3422954186,0.998223557114,2.05849638984,0.157547
1 8 16 4096 4 4 0 0 0,45.3761103071,0.998084312382,2.0603710237,0.149122
1 8 16 4096 8 4 0 0 0,45.4940738509,0.997598777658,2.0669148148,0.145456
1 16 16 4096 8 4 0 0 0,45.7978238509,0.997598777658,2.08118600929,0.141243
1 16 16 4096 16 4 0 0 0,46.0337509385,0.99662842741,2.0943111388,0.14039
1 16 16 4096 8 8 0 0 0,46.1013807154,0.996350402354,2.09807851082,0.137998
1 16 16 4096 16 8 0 0 0,46.337307803,0.995381255671,2.11123781305,0.137334
2 8 16 4096 4 2 0 0 0,46.4486637497,0.997420446766,2.11215867606,0.136171
2 8 16 4096 4 4 0 0 0,46.7522206142,0.996172294622,2.12910298496,0.131948
2 8 16 4096 8 4 0 0 0,46.9881477018,0.995203321184,2.14230258906,0.130075
2 16 16 4096 8 4 0 0 0,47.5956477018,0.995203321184,2.1709665089,0.12788
2 16 16 4096 16 4 0 0 0,48.0675018769,0.993268222322,2.19751643287,0.127674
2 16 16 4096 8 8 0 0 0,48.2027614308,0.992714124272,2.2051469959,0.12623
4 8 16 4096 4 2 0 0 0,48.8973274994,0.994847547627,2.23324744383,0.125468
4 8 16 4096 8 2 0 0 0,49.3691816746,0.99291314054,2.25995865707,0.125456
4 8 16 4096 4 4 0 0 0,49.5044412284,0.992359240573,2.26763550975,0.123356
4 8 16 4096 8 4 0 0 0,49.9762954036,0.990429650496,2.29448466638,0.122544
4 16 16 4096 8 4 0 0 0,51.1912954036,0.990429650496,2.35229673494,0.1212
4 16 16 4096 16 4 0 0 0,52.1350037538,0.986581761474,2.40660207088,0.121145
4 16 16 4096 8 8 0 0 0,52.4055228615,0.985481332529,2.42224920984,0.120458
8 8 16 4096 4 2 0 0 0,53.7946549988,0.989721643019,2.47819401062,0.120125
4 32 16 4096 8 8 0 0 0,54.8355228615,0.985481332529,2.53882969002,0.120124
8 8 16 4096 4 4 0 0 0,55.0088824568,0.984776862351,2.54898016457,0.119082
8 16 16 4096 4 4 0 0 0,57.4388824568,0.984776862351,2.66595982224,0.118752
8 16 16 4096 8 4 0 0 0,58.3825908071,0.980950892582,2.72204350116,0.118025
8 16 16 4096 8 8 0 0 0,60.8110457231,0.971173456762,2.86839683661,0.117408
8 32 16 4096 8 8 0 0 0,65.6710457231,0.971173456762,3.10730227009,0.117224
16 8 16 4096 4 4 0 0 0,66.0177649136,0.969785468622,3.12886080896,0.116924
8 32 16 4096 16 8 0 0 0,67.5584624237,0.963641877766,3.22539851195,0.116887
16 16 16 4096 4 4 0 0 0,70.8777649136,0.969785468622,3.36930255157,0.116592
16 16 16 4096 8 4 0 0 0,72.7651816142,0.962264653657,3.49003923562,0.116276
16 16 16 4096 8 8 0 0 0,77.6220914462,0.94317788312,3.80927121562,0.115966
16 32 16 4096 8 8 0 0 0,87.3420914462,0.94317788312,4.31000116733,0.115782
