1 16 16 4096 1 1 0 0 0 0.212155
1 16 16 4096 16 1 0 0 0 0.1853
1 16 16 4096 16 16 0 0 0 0.142073
1 16 16 4096 16 2 0 0 0 0.155449
1 16 16 4096 16 4 0 0 0 0.14039
1 16 16 4096 16 8 0 0 0 0.137334
1 16 16 4096 2 1 0 0 0 0.188281
1 16 16 4096 2 2 0 0 0 0.170368
1 16 16 4096 32 2 0 0 0 0.157287
1 16 16 4096 32 32 0 0 0 0.185864
1 16 16 4096 32 4 0 0 0 0.161106
1 16 16 4096 32 8 0 0 0 0.168505
1 16 16 4096 4 1 0 0 0 0.187723
1 16 16 4096 4 2 0 0 0 0.157304
1 16 16 4096 4 4 0 0 0 0.14885
1 16 16 4096 64 2 0 0 0 0.216925
1 16 16 4096 64 32 0 0 0 0.220248
1 16 16 4096 64 4 0 0 0 0.215754
1 16 16 4096 64 8 0 0 0 0.216137
1 16 16 4096 8 1 0 0 0 0.187392
1 16 16 4096 8 2 0 0 0 0.156635
1 16 16 4096 8 4 0 0 0 0.141243
1 16 16 4096 8 8 0 0 0 0.137998
1 32 16 4096 1 1 0 0 0 0.211969
1 32 16 4096 16 1 0 0 0 0.186068
1 32 16 4096 16 16 0 0 0 0.13242
1 32 16 4096 16 2 0 0 0 0.156103
1 32 16 4096 16 4 0 0 0 0.140615
1 32 16 4096 16 8 0 0 0 0.134922
1 32 16 4096 2 1 0 0 0 0.188094
1 32 16 4096 2 2 0 0 0 0.170181
1 32 16 4096 32 16 0 0 0 1.33E-01
1 32 16 4096 32 2 0 0 0 0.151165
1 32 16 4096 32 32 0 0 0 0.139762
1 32 16 4096 32 4 0 0 0 0.13663
1 32 16 4096 32 8 0 0 0 0.132128
1 32 16 4096 4 1 0 0 0 0.187536
1 32 16 4096 4 2 0 0 0 0.157116
1 32 16 4096 4 4 0 0 0 0.148663
1 32 16 4096 64 2 0 0 0 0.152864
1 32 16 4096 64 32 0 0 0 0.16692
1 32 16 4096 64 4 0 0 0 0.156615
1 32 16 4096 64 8 0 0 0 0.160784
1 32 16 4096 8 1 0 0 0 0.187204
1 32 16 4096 8 2 0 0 0 0.156447
1 32 16 4096 8 4 0 0 0 0.141055
1 32 16 4096 8 8 0 0 0 0.13774
1 64 16 4096 1 1 0 0 0 0.211887
1 64 16 4096 16 1 0 0 0 0.185984
1 64 16 4096 16 16 0 0 0 0.132218
1 64 16 4096 16 2 0 0 0 0.156014
1 64 16 4096 16 4 0 0 0 0.140518
1 64 16 4096 16 8 0 0 0 0.134773
1 64 16 4096 2 1 0 0 0 0.188013
1 64 16 4096 2 2 0 0 0 0.1701
1 64 16 4096 32 2 0 0 0 0.151217
1 64 16 4096 32 32 0 0 0 0.129648
1 64 16 4096 32 4 0 0 0 0.136961
1 64 16 4096 32 8 0 0 0 0.13122
1 64 16 4096 4 1 0 0 0 0.187454
1 64 16 4096 4 2 0 0 0 0.157035
1 64 16 4096 4 4 0 0 0 0.148581
1 64 16 4096 64 2 0 0 0 0.146816
1 64 16 4096 64 32 0 0 0 0.128554
1 64 16 4096 64 4 0 0 0 0.131074
1 64 16 4096 64 8 0 0 0 0.125107
1 64 16 4096 8 1 0 0 0 0.187122
1 64 16 4096 8 2 0 0 0 0.156366
1 64 16 4096 8 4 0 0 0 0.140973
1 64 16 4096 8 8 0 0 0 0.137658
1 8 16 4096 1 1 0 0 0 0.212431
1 8 16 4096 16 1 0 0 0 0.183557
1 8 16 4096 16 16 0 0 0 0.206043
1 8 16 4096 16 2 0 0 0 0.167478
1 8 16 4096 16 4 0 0 0 0.172314
1 8 16 4096 16 8 0 0 0 0.186773
1 8 16 4096 2 1 0 0 0 0.188585
1 8 16 4096 2 2 0 0 0 0.170648
1 8 16 4096 32 2 0 0 0 0.222367
1 8 16 4096 32 32 0 0 0 0.245639
1 8 16 4096 32 4 0 0 0 0.21924
1 8 16 4096 32 8 0 0 0 0.220129
1 8 16 4096 4 1 0 0 0 0.188006
1 8 16 4096 4 2 0 0 0 0.157585
1 8 16 4096 4 4 0 0 0 0.149122
1 8 16 4096 64 2 0 0 0 0.260175
1 8 16 4096 64 32 0 0 0 0.274862
1 8 16 4096 64 4 0 0 0 0.26917
