0.196754,"1,16,16,4096,1,1,0,0,0",0.085809,2.29293,45.8099,0.90572
0.171714,"1,16,16,4096,16,1,0,0,0",0.071862,2.3895,47.5793,0.903867
0.0705331,"1,16,16,4096,16,16,0,0,0",0.026711,2.6406,52.1327,0.899114
0.0965408,"1,16,16,4096,16,2,0,0,0",0.040123,2.40612,47.8829,0.903549
0.061427,"1,16,16,4096,16,4,0,0,0",0.025181,2.43942,48.49,0.902914
0.0596328,"1,16,16,4096,16,8,0,0,0",0.023794,2.50621,49.7042,0.901646
0.165907,"1,16,16,4096,2,1,0,0,0",0.072154,2.29935,45.9278,0.905597
0.109701,"1,16,16,4096,2,2,0,0,0",0.047369,2.31588,46.2314,0.905278
0.179169,"1,16,16,4096,32,1,0,0,0",0.071865,2.49313,49.4667,0.901894
0.10616,"1,16,16,4096,32,16,0,0,0",0.038663,2.74579,54.0201,0.897151
0.100725,"1,16,16,4096,32,2,0,0,0",0.040132,2.50985,49.7703,0.901577
0.147991,"1,16,16,4096,32,32,0,0,0",0.049013,3.01942,58.877,0.89212
0.0656339,"1,16,16,4096,32,4,0,0,0",0.025806,2.54336,50.3774,0.900943
0.0712241,"1,16,16,4096,32,8,0,0,0",0.027283,2.61057,51.5916,0.899677
0.166178,"1,16,16,4096,4,1,0,0,0",0.07187,2.3122,46.1638,0.905349
0.0942606,"1,16,16,4096,4,2,0,0,0",0.040477,2.32874,46.4673,0.905031
0.0664847,"1,16,16,4096,4,4,0,0,0",0.028149,2.36189,47.0744,0.904395
0.194213,"1,16,16,4096,64,1,0,0,0",0.071869,2.70232,53.2416,0.89796
0.175628,"1,16,16,4096,64,16,0,0,0",0.059372,2.95809,57.7949,0.893239
0.133018,"1,16,16,4096,64,2,0,0,0",0.048917,2.71925,53.5451,0.897645
0.209912,"1,16,16,4096,64,32,0,0,0",0.064887,3.23504,62.6518,0.88823
0.133523,"1,16,16,4096,64,4,0,0,0",0.048498,2.75317,54.1523,0.897014
1.79769e+308,"1,16,16,4096,64,64,0,0,0",1.79769e+308,3.8018,72.3657,0.878295
0.14861,"1,16,16,4096,64,8,0,0,0",0.052676,2.82121,55.3665,0.895754
0.168008,"1,16,16,4096,8,1,0,0,0",0.071862,2.33792,46.6356,0.904855
0.0946908,"1,16,16,4096,8,2,0,0,0",0.040217,2.3545,46.9392,0.904537
0.058952,"1,16,16,4096,8,4,0,0,0",0.02469,2.38769,47.5463,0.903901
0.0454998,"1,16,16,4096,8,8,0,0,0",0.018539,2.45428,48.7605,0.902631
0.199631,"1,32,16,4096,1,1,0,0,0",0.085772,2.32746,46.4174,0.904525
0.174124,"1,32,16,4096,16,1,0,0,0",0.071825,2.42428,48.1868,0.902673
0.0366564,"1,32,16,4096,16,16,0,0,0",0.013698,2.67604,52.7402,0.897927
0.0978356,"1,32,16,4096,16,2,0,0,0",0.040081,2.44095,48.4904,0.902356
0.0605914,"1,32,16,4096,16,4,0,0,0",0.024488,2.47433,49.0975,0.901722
0.0425922,"1,32,16,4096,16,8,0,0,0",0.01676,2.5413,50.3117,0.900455
0.168313,"1,32,16,4096,2,1,0,0,0",0.072117,2.33389,46.5353,0.904401
0.111252,"1,32,16,4096,2,2,0,0,0",0.047332,2.35047,46.8389,0.904083
1.79769e+308,"1,32,16,4096,32,1,0,0,0",1.79769e+308,2.52818,50.0742,0.900703
1.79769e+308,"1,32,16,4096,32,16,0,0,0",1.79769e+308,2.7815,54.6276,0.895967
0.102007,"1,32,16,4096,32,2,0,0,0",0.040082,2.54495,50.3778,0.900386
0.0388916,"1,32,16,4096,32,32,0,0,0",0.012727,3.05584,59.4845,0.890942
0.0625323,"1,32,16,4096,32,4,0,0,0",0.024251,2.57854,50.9849,0.899754
0.0434355,"1,32,16,4096,32,8,0,0,0",0.016416,2.64593,52.1991,0.898489
0.168576,"1,32,16,4096,4,1,0,0,0",0.071833,2.34678,46.7713,0.904154
0.0955745,"1,32,16,4096,4,2,0,0,0",0.04044,2.36337,47.0748,0.903836
0.0673731,"1,32,16,4096,4,4,0,0,0",0.028112,2.39659,47.6819,0.903201
0.196665,"1,32,16,4096,64,1,0,0,0",0.07183,2.73792,53.8491,0.896775
0.0518591,"1,32,16,4096,64,16,0,0,0",0.017319,2.99435,58.4024,0.892059
0.11043,"1,32,16,4096,64,2,0,0,0",0.040085,2.7549,54.1526,0.89646
0.057872,"1,32,16,4096,64,32,0,0,0",0.017687,3.27201,63.2593,0.887057
0.0675277,"1,32,16,4096,64,4,0,0,0",0.024213,2.7889,54.7598,0.89583
1.79769e+308,"1,32,16,4096,64,64,0,0,0",1.79769e+308,3.84018,72.9732,0.877136
0.0481367,"1,32,16,4096,64,8,0,0,0",0.016848,2.85712,55.974,0.894571
0.17041,"1,32,16,4096,8,1,0,0,0",0.071825,2.37257,47.2431,0.90366
0.0959975,"1,32,16,4096,8,2,0,0,0",0.04018,2.38919,47.5467,0.903343
0.0597211,"1,32,16,4096,8,4,0,0,0",0.024653,2.42247,48.1538,0.902708
0.0460557,"1,32,16,4096,8,8,0,0,0",0.018502,2.48923,49.368,0.90144
0.205563,"1,64,16,4096,1,1,0,0,0",0.085764,2.39684,47.6324,0.902138
0.179124,"1,64,16,4096,16,1,0,0,0",0.071817,2.49417,49.4018,0.900291
