 ( 0.787974 + ( 0.00274913 * ( ( x5 / ( ( ( 0.000232371 * ( ( ( ( ( 7.19236 * ( x1 * x4 ) ) + ( 59.4091 * x0 ) ) - ( ( 5.66611 * x7 ) )^2 ) )^2 * x2 ) ) - ( 104.234 * x0 ) ) / x5 ) ) * ( ( 91.3967 * x2 ) + ( -206.467 * x6 ) ) ) ) )  :  0.0201777 at 5
 ( 14.4702 + ( -3.13613e-05 * ( ( ( 112.142 * x6 ) - ( ( -72.8611 * x0 ) - ( ( 3.68392 * ( ( ( ( -162.954 * x1 ) - ( ( ( ( -0.557512 * ( x6 * x7 ) ) - ( 1.10765 * x5 ) ) )^2 + ( -2.89071 * x3 ) ) ) - ( 66.3941 * ( ( ( ( ( ( 157.784 * x0 ) + ( 29.1677 * x5 ) ) + ( ( 18.4813 * x3 ) + ( -16.9639 * x3 ) ) ) - ( ( -4.60624 * x2 ) )^2 ) )^2 * ( ( x0 / x1 ) / ( ( 17.6477 * x0 ) )^2 ) ) ) ) / x5 ) ) + ( 105.816 * x3 ) ) ) ) - ( -42.8991 * x1 ) ) ) )  :  0.0188146 at 8
 ( 0.74389 + ( -5.48914e-06 * ( ( ( ( 1163.53 * x1 ) - ( ( ( ( ( -29.0876 * x6 ) - ( 6.82936 * x5 ) ) - ( 7.50949 * ( x5 / ( x1 / x5 ) ) ) ) )^2 + ( 3.32434 * x3 ) ) ) - ( 93.3213 * ( ( ( ( ( ( -111.812 * x0 ) + ( -285.361 * x5 ) ) + ( -9.7309 * ( x1 / x5 ) ) ) - ( ( 0.000159162 * x2 ) )^2 ) )^2 * ( ( x0 / x5 ) / ( ( 17.3628 * x0 ) )^2 ) ) ) ) / x5 ) ) )  :  0.0182841 at 8
 ( 0.731079 + ( -0.0155428 * ( ( ( ( -123.043 * x1 ) - ( ( ( ( -0.610402 * ( x6 * x7 ) ) - ( 2.2231 * x5 ) ) )^2 + ( -1.75667 * x3 ) ) ) - ( 55.9534 * ( ( ( ( ( ( 74.8227 * x0 ) + ( -2.38119 * x5 ) ) + ( ( 0.145077 * x3 ) + ( -0.105421 * x3 ) ) ) - ( ( -0.0328335 * x2 ) )^2 ) )^2 * ( ( x0 / x1 ) / ( ( 3.82053 * x0 ) )^2 ) ) ) ) / ( ( 0.293946 * ( x1 * x4 ) ) + ( 240.132 * x0 ) ) ) ) )  :  0.015324 at 8
 ( 0.731079 + ( -0.0169618 * ( ( ( ( -153.762 * x1 ) - ( ( ( ( -0.682359 * ( x6 * x7 ) ) - ( 2.48516 * x5 ) ) )^2 + ( -2.19523 * x3 ) ) ) - ( 91.7672 * ( ( ( ( ( ( 145.809 * x0 ) + ( -4.64028 * x5 ) ) + ( ( 0.865506 * x3 ) + ( -0.779385 * x3 ) ) ) - ( ( -0.378934 * x2 ) )^2 ) )^2 * ( ( x0 / x1 ) / ( ( 8.52924 * x0 ) )^2 ) ) ) ) / ( ( 0.400869 * ( x1 * x4 ) ) + ( 327.478 * x0 ) ) ) ) )  :  0.015324 at 9
 ( 1.38658 + ( 0.156451 * ( ( ( ( 80.5459 * x1 ) - ( ( ( -0.384108 * x5 ) )^2 + ( 0.068396 * x3 ) ) ) - ( -65.3221 * ( x6 / ( ( -0.492924 * x5 ) )^2 ) ) ) / ( ( ( ( -20.4559 * x1 ) - ( ( -3.37589 * x2 ) + ( -0.0107286 * x3 ) ) ) - ( 19.8123 * ( ( ( ( ( ( -63.5129 * x0 ) + ( -57.9302 * x5 ) ) + ( -438.397 * x8 ) ) - ( ( 2.69073 * x2 ) )^2 ) )^2 * ( ( x0 / x5 ) / ( ( 307.119 * x0 ) )^2 ) ) ) ) + ( -5.64142 * x6 ) ) ) ) )  :  0.0131795 at 11
 ( 18.1322 + ( -2.39593 * ( ( ( 119.566 * ( ( ( ( ( ( ( -3.90404 * x0 ) + ( 6.10373 * x5 ) ) + ( 0.948824 * ( x1 / x0 ) ) ) - ( 0.459944 * ( x6 * x7 ) ) ) )^2 - ( 302.095 * x4 ) ) / ( ( 217.51 * x2 ) - ( ( 58.993 * x4 ) )^2 ) ) ) + ( ( ( 7.25848 * x1 ) - ( ( ( ( -0.0401013 * x4 ) )^2 - ( 0.128491 * x4 ) ) + ( 0.000641244 * x3 ) ) ) - ( 2.77304e-06 * ( ( ( ( ( 152.875 * x5 ) )^2 + ( 29.2163 * x2 ) ) / x5 ) / x1 ) ) ) ) / x1 ) ) )  :  0.00981454 at 12
 ( 0.743683 + ( -0.000357095 * ( ( ( ( -233.352 * x1 ) - ( ( ( ( 1.87894 * ( x6 * x7 ) ) - ( -0.995025 * x5 ) ) )^2 + ( -0.452353 * x3 ) ) ) - ( 73.1209 * ( ( ( ( ( ( 140.431 * x0 ) + ( 17.5755 * x5 ) ) + ( ( ( ( ( 0.0346493 * x0 ) + ( 5.34128 * x5 ) ) + ( 0.135984 * ( x1 / x5 ) ) ) - ( 5.29627 * x5 ) ) )^2 ) - ( ( 1.36569 * x2 ) )^2 ) )^2 * ( ( x0 / x1 ) / ( ( 2.76138 * x0 ) )^2 ) ) ) ) / ( ( 0.0157031 * ( x1 * x4 ) ) + ( 44.4573 * x0 ) ) ) ) )  :  0.0130811 at 12
 ( 0.791986 + ( -0.00206704 * ( ( ( 187.219 * ( ( ( ( ( ( ( -4.43221 * x0 ) + ( 5.98808 * x5 ) ) + ( 1.00243 * ( x1 / x0 ) ) ) - ( 0.390697 * ( x6 * x7 ) ) ) )^2 - ( 365.03 * x4 ) ) / ( ( 1.18428 * x2 ) - ( ( 2.3024 * x4 ) )^2 ) ) ) + ( ( ( 32.9551 * x1 ) - ( ( ( ( 1.2879 * x4 ) )^2 - ( 135.897 * x4 ) ) + ( 0.853812 * x3 ) ) ) - ( -2457.83 * ( ( x0 / x5 ) / x1 ) ) ) ) / x1 ) ) )  :  0.00932229 at 13
 ( 0.813254 + ( -0.00704269 * ( ( ( 89.2647 * ( ( ( ( ( ( ( -1.49681 * x0 ) + ( 2.31422 * x5 ) ) + ( 1.56529 * ( x1 / x0 ) ) ) - ( 1.43056 * ( x6 * x7 ) ) ) )^2 - ( 68.6873 * x4 ) ) / ( ( -61.6571 * x2 ) - ( ( 1.8707 * x4 ) )^2 ) ) ) + ( ( ( 9.83407 * x1 ) - ( ( ( ( -0.154002 * x4 ) )^2 - ( -1.6913 * x4 ) ) + ( 0.0322777 * x3 ) ) ) - ( 80.8428 * ( ( ( ( ( -0.000126449 * x5 ) )^2 + ( 68.3182 * x2 ) ) / x5 ) / ( ( ( 99.3703 * x0 ) + ( -2.49139 * x5 ) ) + ( -0.125544 * ( x1 / x5 ) ) ) ) ) ) ) / x1 ) ) )  :  0.00557993 at 14
