 ( 0.826884 + ( 25.3515 * ( ( ( ( -0.000159199 * x1 ) - ( ( ( ( 9.0014 * ( x6 * x7 ) ) - ( 0.00223863 * x5 ) ) )^2 + ( -4.46281e-06 * x3 ) ) ) - ( 75.8151 * ( ( ( ( ( ( -0.525337 * x0 ) + ( 5.07353 * x5 ) ) + ( 87.4446 * x8 ) ) - ( ( -0.137833 * x2 ) )^2 ) )^2 * ( ( x0 / x5 ) / ( ( ( ( 86.6512 * x0 ) + ( 119.593 * x5 ) ) + ( 64.4459 * x8 ) ) )^2 ) ) ) ) / x0 ) ) )  :  0.0406388 at 5
 ( 15.0464 + ( 18.2531 * ( ( ( ( 33.2908 * x1 ) - ( ( ( ( 78.0556 * ( x8 * x7 ) ) - ( -1.14201e-06 * x5 ) ) )^2 + ( 47.5559 * x3 ) ) ) - ( ( ( 33.9365 * x1 ) - ( ( ( 0.257231 * x7 ) )^2 + ( 46.7812 * x3 ) ) ) - ( 8.89046e-07 * ( ( ( ( ( ( 63.9128 * x0 ) + ( 24.51 * x5 ) ) + ( 51.5994 * x8 ) ) - ( ( 31.4199 * x2 ) )^2 ) )^2 * ( ( x0 / x5 ) / ( ( 27.8871 * x0 ) )^2 ) ) ) ) ) / x3 ) ) )  :  0.0466665 at 5
 ( 0.820158 + ( 85.0376 * ( ( ( ( -5.14477e-05 * x1 ) - ( ( ( ( 72.2767 * ( x6 * x7 ) ) - ( 9.6808 * x8 ) ) )^2 + ( -1.83327e-07 * x3 ) ) ) - ( -1.2239e-05 * ( ( ( ( ( ( -131.16 * x0 ) + ( -79.4668 * x5 ) ) + ( 46.9448 * x8 ) ) - ( ( 1.60005 * x2 ) )^2 ) )^2 * ( ( x0 / x5 ) / ( ( 42.9494 * x0 ) )^2 ) ) ) ) / x0 ) ) )  :  0.0457892 at 5
 ( 33.8564 + ( 1.63908 * ( ( ( ( 16.5796 * x1 ) - ( ( ( ( 97.4828 * ( x8 * x7 ) ) - ( 0.822536 * x5 ) ) )^2 + ( 20.127 * x3 ) ) ) - ( ( ( 24.2593 * x1 ) - ( ( ( 0.76391 * x7 ) )^2 + ( 22.601 * x5 ) ) ) - ( 0.217022 * ( ( ( ( ( ( 82.533 * x0 ) + ( -149.171 * x5 ) ) + ( 83.3462 * x8 ) ) - ( ( 3.49146 * x2 ) )^2 ) )^2 * ( ( x0 / x5 ) / ( ( 48.739 * x0 ) )^2 ) ) ) ) ) / x3 ) ) )  :  0.0402798 at 7
 ( 0.817496 + ( 26.3028 * ( ( ( ( -0.000188819 * x1 ) - ( ( ( ( ( 0.00900572 * x2 ) )^2 - ( 49.4147 * x8 ) ) )^2 + ( -1.41138e-06 * x3 ) ) ) - ( -1.12145e-05 * ( ( ( ( ( ( 338.788 * x0 ) + ( 138.925 * x5 ) ) + ( 12.9244 * x8 ) ) - ( ( -6.41201 * x1 ) - ( ( ( ( 0.0785555 * ( x5 * x7 ) ) - ( 67.261 * x8 ) ) )^2 + ( 0.461179 * x3 ) ) ) ) )^2 * ( ( x0 / x5 ) / ( ( 73.8212 * x0 ) )^2 ) ) ) ) / x0 ) ) )  :  0.0381934 at 7
 ( 0.818385 + ( -4.61612e-05 * ( ( ( ( 107.782 * x1 ) - ( ( ( ( ( 0.1682 * x2 ) )^2 - ( 36.962 * x8 ) ) )^2 + ( 1.02891 * x3 ) ) ) - ( 11.9229 * ( ( ( ( ( ( 64.7313 * x0 ) + ( -52.0756 * x5 ) ) + ( 86.5238 * x8 ) ) - ( ( -4.82152 * x1 ) - ( ( ( ( 0.00483158 * ( x5 * x7 ) ) - ( -0.197732 * x3 ) ) )^2 + ( -159.803 * x3 ) ) ) ) )^2 * ( ( x0 / x5 ) / ( ( 67.1358 * x0 ) )^2 ) ) ) ) / x0 ) ) )  :  0.0376048 at 8
 ( 0.769383 + ( -8.76768e-06 * ( ( ( ( 95.6832 * x1 ) - ( ( ( ( 64.7809 * ( x6 * x7 ) ) - ( 7.06395 * x8 ) ) )^2 + ( 140.511 * ( ( ( ( ( ( -196.483 * x0 ) + ( ( -171.789 * x0 ) + ( -4.18316 * x5 ) ) ) + ( 25.965 * x8 ) ) - ( ( 0.558331 * x2 ) )^2 ) )^2 * ( ( x0 / x1 ) / ( ( 13.0224 * x0 ) )^2 ) ) ) ) ) - ( 69.4076 * ( ( ( ( ( ( 344.2 * x0 ) + ( -171.549 * x5 ) ) + ( 67.2656 * x8 ) ) - ( ( 3.89708 * x2 ) )^2 ) )^2 * ( ( x0 / x5 ) / ( ( 155.775 * x0 ) )^2 ) ) ) ) / x0 ) ) )  :  0.0260462 at 8
 ( 0.769502 + ( -1.1548e-05 * ( ( ( ( 72.5721 * x1 ) - ( ( ( 4.18118 * ( x0 / x4 ) ) )^2 + ( 106.644 * ( ( ( ( ( ( -362.014 * x0 ) + ( ( -367.6 * x0 ) + ( -8.31116 * x5 ) ) ) + ( 14.1451 * x8 ) ) - ( ( 0.793276 * x2 ) )^2 ) )^2 * ( ( x0 / x1 ) / ( ( 25.8771 * x0 ) )^2 ) ) ) ) ) - ( 89.465 * ( ( ( ( ( ( 186.917 * x0 ) + ( -93.3338 * x5 ) ) + ( 23.5994 * x8 ) ) - ( ( 2.87662 * x2 ) )^2 ) )^2 * ( ( x0 / x5 ) / ( ( 110.652 * x0 ) )^2 ) ) ) ) / x0 ) ) )  :  0.0259874 at 9
 ( 0.763748 + ( 83.8845 * ( ( ( ( 2.7571e-06 * x1 ) - ( ( ( ( 68.6153 * ( x6 * x7 ) ) - ( 82.8481 * x8 ) ) )^2 + ( -7.09369e-05 * ( ( ( ( ( ( -343.592 * x0 ) + ( ( -342.137 * x0 ) + ( -11.5795 * x5 ) ) ) + ( 12.1901 * x8 ) ) - ( ( 0.749609 * x2 ) )^2 ) )^2 * ( ( x0 / x1 ) / ( ( 53.832 * x0 ) )^2 ) ) ) ) ) - ( -9.70899e-08 * ( ( ( ( ( 22.9606 * x1 ) + ( 63.4662 * x8 ) ) - ( ( 5.57457 * x2 ) )^2 ) )^2 * ( ( x0 / x5 ) / ( ( 36.2645 * x0 ) )^2 ) ) ) ) / x0 ) ) )  :  0.0229211 at 9
 ( 0.763748 + ( -3.55788e-05 * ( ( ( ( -6.50043 * x1 ) - ( ( ( ( 76.9946 * ( x6 * x7 ) ) - ( 79.8192 * x8 ) ) )^2 + ( 130.18 * ( ( ( ( ( ( -286.909 * x0 ) + ( ( 87.5316 * ( x8 * x7 ) ) + ( -4.84485 * x5 ) ) ) + ( 30.8754 * x8 ) ) - ( ( 0.484877 * x2 ) )^2 ) )^2 * ( ( x0 / x1 ) / ( ( 19.8712 * x0 ) )^2 ) ) ) ) ) - ( 67.0726 * ( ( ( ( ( 3.00928 * x1 ) + ( 99.911 * x8 ) ) - ( ( 2.01814 * x2 ) )^2 ) )^2 * ( ( x0 / x5 ) / ( ( 81.3664 * x0 ) )^2 ) ) ) ) / x0 ) ) )  :  0.022921 at 11
