1 16 16 4096 1 1 0 0 0 1.2366
1 32 16 4096 64 4 0 0 0 0.87326
1 8 16 4096 32 8 0 0 0 1.0867
12 32 16 4096 16 8 0 0 0 0.77481
12 64 16 4096 8 8 0 0 0 0.77113
16 16 16 4096 64 32 0 0 0 0.89281
16 64 16 4096 32 4 0 0 0 0.76888
2 16 16 4096 16 4 0 0 0 0.8328
2 32 16 4096 8 4 0 0 0 0.81981
2 8 16 4096 64 2 0 0 0 1.0379
20 32 16 4096 32 32 0 0 0 0.77794
20 8 16 4096 16 2 0 0 0 0.87083
4 16 16 4096 8 1 0 0 0 0.83084
4 64 16 4096 4 1 0 0 0 0.81109
6 16 16 4096 16 8 0 0 0 0.81074
6 32 16 4096 8 8 0 0 0 0.79034
6 8 16 4096 64 32 0 0 0 0.99916
8 32 16 4096 2 1 0 0 0 0.79187
8 8 16 4096 1 1 0 0 0 0.8791
1 16 16 4096 16 16 0 9 0 0.92205
1 16 16 4096 32 32 0 27 0 0.9655
1 16 16 4096 64 32 0 15 0 1.0342
1 16 16 4096 8 4 0 0 0 0.90872
1 32 16 4096 16 8 0 4 0 0.85477
1 32 16 4096 32 32 0 9 0 0.85719
1 32 16 4096 64 32 0 25 0 0.89273
1 32 16 4096 8 8 0 7 0 0.89331
1 64 16 4096 32 32 0 10 0 0.83032
1 64 16 4096 32 8 0 6 0 0.81584
1 64 16 4096 64 32 0 7 0 0.82154
1 8 16 4096 16 16 0 2 0 1.0699
1 8 16 4096 32 32 0 20 0 1.139
1 8 16 4096 64 32 0 0 0 1.1778
1 8 16 4096 64 8 0 4 0 1.1692
12 16 16 4096 16 16 0 2 0 0.80557
12 16 16 4096 16 16 2 9 0 0.80557
12 16 16 4096 16 4 2 3 0 0.79894
12 16 16 4096 2 1 0 0 1 0.81306
12 16 16 4096 32 32 0 21 0 0.83551
12 16 16 4096 32 32 1 29 0 0.83551
12 16 16 4096 32 32 2 7 0 0.83551
12 16 16 4096 32 4 1 0 0 0.8283
12 16 16 4096 32 8 3 1 0 0.83096
12 16 16 4096 4 4 3 3 0 0.80215
12 16 16 4096 64 32 0 6 0 0.89429
12 16 16 4096 64 32 2 11 0 0.89429
12 16 16 4096 64 32 3 19 0 0.89429
12 16 16 4096 64 8 0 0 1 0.89741
12 16 16 4096 8 2 0 0 1 0.7993
12 16 16 4096 8 8 1 4 0 0.79773
12 32 16 4096 16 16 0 14 0 0.77672
12 32 16 4096 16 16 2 7 0 0.77672
12 32 16 4096 16 4 2 1 0 0.77503
12 32 16 4096 16 8 3 7 0 0.77481
12 32 16 4096 32 32 0 2 0 0.78116
12 32 16 4096 32 32 1 27 0 0.78116
12 32 16 4096 32 32 2 5 0 0.78116
12 32 16 4096 32 4 0 2 0 0.7762
12 32 16 4096 32 8 2 7 0 0.77663
12 32 16 4096 4 4 3 1 0 0.7802
12 32 16 4096 64 32 0 4 0 0.81286
12 32 16 4096 64 32 2 1 0 0.81286
12 32 16 4096 64 32 3 17 0 0.81286
12 32 16 4096 64 4 3 3 0 0.807
12 32 16 4096 8 1 3 0 0 0.78368
12 32 16 4096 8 8 1 2 0 0.77509
12 64 16 4096 16 16 0 12 0 0.77188
12 64 16 4096 16 16 2 5 0 0.77188
12 64 16 4096 16 4 2 0 0 0.7711
12 64 16 4096 16 8 3 5 0 0.77016
12 64 16 4096 32 32 0 18 0 0.77155
12 64 16 4096 32 32 1 25 0 0.77155
12 64 16 4096 32 32 2 31 0 0.77155
12 64 16 4096 32 4 0 0 1 0.7706
12 64 16 4096 32 8 2 5 0 0.76983
12 64 16 4096 4 4 2 3 0 0.77702
12 64 16 4096 64 32 0 30 0 0.77603
12 64 16 4096 64 32 2 0 0 0.77603
12 64 16 4096 64 32 3 15 0 0.77603
12 64 16 4096 64 4 3 1 0 0.77308
12 64 16 4096 8 1 2 0 0 0.78057
12 64 16 4096 8 8 1 0 0 0.77113
12 8 16 4096 16 16 0 10 0 0.88498
12 8 16 4096 16 16 2 3 0 0.88498
12 8 16 4096 16 4 1 2 0 0.87713
12 8 16 4096 16 8 3 3 0 0.88052
12 8 16 4096 32 32 0 16 0 0.94278
12 8 16 4096 32 32 1 23 0 0.94278
12 8 16 4096 32 32 2 3 0 0.94278
12 8 16 4096 32 32 3 9 0 0.94278
12 8 16 4096 32 8 2 3 0 0.94295
12 8 16 4096 4 4 2 1 0 0.85075
12 8 16 4096 64 32 0 29 0 0.99104
12 8 16 4096 64 32 1 8 0 0.99104
12 8 16 4096 64 32 3 13 0 0.99104
12 8 16 4096 64 4 2 3 0 0.99956
12 8 16 4096 8 1 0 0 1 0.85565
12 8 16 4096 8 8 0 6 0 0.85291
16 16 16 4096 16 16 0 0 1 0.8001
16 16 16 4096 16 16 2 15 0 0.8001
16 16 16 4096 16 4 1 0 0 0.79544
16 16 16 4096 16 8 3 1 0 0.79714
16 16 16 4096 32 32 0 14 0 0.83321
16 16 16 4096 32 32 1 21 0 0.83321
16 16 16 4096 32 32 2 28 0 0.83321
16 16 16 4096 32 32 3 7 0 0.83321
