1 16 16 4096 1 1 0 0 0 1.2366
1 32 16 4096 2 2 0 0 0 1.0538
1 64 16 4096 4 4 0 0 0 0.946
1 8 16 4096 8 4 0 0 0 0.98086
12 32 16 4096 16 8 0 0 0 0.77481
12 64 16 4096 4 1 0 0 0 0.7824
12 8 16 4096 8 1 0 0 0 0.85565
16 32 16 4096 16 2 0 0 0 0.77235
16 64 16 4096 32 4 0 0 0 0.76888
16 8 16 4096 64 4 0 0 0 0.99784
2 32 16 4096 16 1 0 0 0 0.86001
2 64 16 4096 32 2 0 0 0 0.80875
2 8 16 4096 64 2 0 0 0 1.0379
20 16 16 4096 8 8 0 0 0 0.79273
20 64 16 4096 2 1 0 0 0 0.77246
20 8 16 4096 4 2 0 0 0 0.84115
4 16 16 4096 8 1 0 0 0 0.83084
4 64 16 4096 16 16 0 0 0 0.78107
4 8 16 4096 32 32 0 0 0 0.95153
6 16 16 4096 64 2 0 0 0 0.90353
6 32 16 4096 8 8 0 0 0 0.79034
6 8 16 4096 2 1 0 0 0 0.89911
8 16 16 4096 32 32 0 0 0 0.83608
8 32 16 4096 64 32 0 0 0 0.8127
8 8 16 4096 1 1 0 0 0 0.8791
1 16 16 4096 16 16 0 13 0 0.92205
1 16 16 4096 32 32 0 0 0 0.9655
1 16 16 4096 32 32 0 8 0 0.9655
1 16 16 4096 64 32 0 15 0 1.0342
1 16 16 4096 64 8 0 1 0 1.0191
1 32 16 4096 16 16 0 14 0 0.86703
1 32 16 4096 32 32 0 1 0 0.85719
1 32 16 4096 32 32 0 9 0 0.85719
1 32 16 4096 64 32 0 16 0 0.89273
1 32 16 4096 64 8 0 2 0 0.87332
1 64 16 4096 16 16 0 15 0 0.85804
1 64 16 4096 32 32 0 10 0 0.83032
1 64 16 4096 32 4 0 0 0 0.82574
1 64 16 4096 64 32 0 17 0 0.82154
1 64 16 4096 64 8 0 3 0 0.81048
1 8 16 4096 16 16 0 2 0 1.0699
1 8 16 4096 32 32 0 11 0 1.139
1 8 16 4096 32 4 0 1 0 1.081
1 8 16 4096 64 32 0 18 0 1.1778
1 8 16 4096 64 8 0 4 0 1.1692
12 16 16 4096 16 1 3 0 0 0.80635
12 16 16 4096 16 16 1 6 0 0.80557
12 16 16 4096 16 16 3 3 0 0.80557
12 16 16 4096 16 4 2 3 0 0.79894
12 16 16 4096 16 8 2 7 0 0.80051
12 16 16 4096 32 2 2 0 0 0.82515
12 16 16 4096 32 32 0 30 0 0.83551
12 16 16 4096 32 32 1 29 0 0.83551
12 16 16 4096 32 32 2 26 0 0.83551
12 16 16 4096 32 32 3 24 0 0.83551
12 16 16 4096 32 4 3 1 0 0.8283
12 16 16 4096 32 8 3 1 0 0.83096
12 16 16 4096 4 4 1 2 0 0.80215
12 16 16 4096 64 32 0 16 0 0.89429
12 16 16 4096 64 32 1 14 0 0.89429
12 16 16 4096 64 32 2 11 0 0.89429
12 16 16 4096 64 32 3 1 0 0.89429
12 16 16 4096 64 32 3 9 0 0.89429
12 16 16 4096 64 8 1 2 0 0.89741
12 16 16 4096 8 2 0 0 1 0.7993
12 16 16 4096 8 8 0 2 0 0.79773
12 16 16 4096 8 8 3 7 0 0.79773
12 32 16 4096 16 16 1 0 0 0.77672
12 32 16 4096 16 16 2 7 0 0.77672
12 32 16 4096 16 4 0 0 1 0.77503
12 32 16 4096 16 8 1 4 0 0.77481
12 32 16 4096 2 2 1 0 0 0.79163
12 32 16 4096 32 32 0 2 0 0.78116
12 32 16 4096 32 32 1 18 0 0.78116
12 32 16 4096 32 32 2 15 0 0.78116
12 32 16 4096 32 32 3 13 0 0.78116
12 32 16 4096 32 4 0 2 0 0.7762
12 32 16 4096 32 8 1 6 0 0.77663
12 32 16 4096 4 2 2 0 0 0.77946
12 32 16 4096 64 2 2 1 0 0.80341
12 32 16 4096 64 32 0 4 0 0.81286
12 32 16 4096 64 32 1 30 0 0.81286
12 32 16 4096 64 32 2 28 0 0.81286
12 32 16 4096 64 32 3 26 0 0.81286
12 32 16 4096 64 4 3 3 0 0.807
12 32 16 4096 64 8 3 3 0 0.81029
12 32 16 4096 8 4 2 0 0 0.77437
12 32 16 4096 8 8 2 3 0 0.77509
12 64 16 4096 16 16 0 12 0 0.77188
12 64 16 4096 16 16 2 1 0 0.77188
12 64 16 4096 16 16 3 9 0 0.77188
12 64 16 4096 16 8 0 0 1 0.77016
12 64 16 4096 16 8 3 5 0 0.77016
12 64 16 4096 32 32 0 0 1 0.77155
12 64 16 4096 32 32 0 8 0 0.77155
12 64 16 4096 32 32 1 6 0 0.77155
12 64 16 4096 32 32 2 31 0 0.77155
12 64 16 4096 32 32 3 3 0 0.77155
12 64 16 4096 32 8 0 2 0 0.76983
12 64 16 4096 32 8 3 7 0 0.76983
12 64 16 4096 4 4 2 3 0 0.77702
12 64 16 4096 64 32 0 21 0 0.77603
12 64 16 4096 64 32 1 2 0 0.77603
12 64 16 4096 64 32 2 17 0 0.77603
12 64 16 4096 64 32 3 15 0 0.77603
12 64 16 4096 64 4 1 0 0 0.77308
12 64 16 4096 64 8 2 0 0 0.77321
12 64 16 4096 8 2 2 1 0 0.77395
12 64 16 4096 8 8 1 0 0 0.77113
12 8 16 4096 1 1 3 0 0 0.87829
12 8 16 4096 16 16 1 14 0 0.88498
12 8 16 4096 16 16 3 11 0 0.88498
12 8 16 4096 16 4 1 2 0 0.87713
12 8 16 4096 16 8 2 1 0 0.88052
12 8 16 4096 2 2 3 1 0 0.86182
12 8 16 4096 32 32 0 25 0 0.94278
12 8 16 4096 32 32 1 23 0 0.94278
12 8 16 4096 32 32 2 20 0 0.94278
12 8 16 4096 32 32 3 19 0 0.94278
12 8 16 4096 32 4 2 0 0 0.94407
12 8 16 4096 32 8 2 3 0 0.94295
12 8 16 4096 4 4 0 0 1 0.85075
12 8 16 4096 64 32 0 10 0 0.99104
12 8 16 4096 64 32 1 0 0 0.99104
12 8 16 4096 64 32 1 8 0 0.99104
12 8 16 4096 64 32 2 5 0 0.99104
12 8 16 4096 64 32 3 31 0 0.99104
12 8 16 4096 64 8 0 4 0 0.99716
12 8 16 4096 8 1 0 0 1 0.85565
12 8 16 4096 8 4 3 1 0 0.84846
12 8 16 4096 8 8 3 1 0 0.85291
16 16 16 4096 16 16 0 4 0 0.8001
16 16 16 4096 16 16 2 15 0 0.8001
16 16 16 4096 16 2 2 0 0 0.79546
16 16 16 4096 16 8 0 6 0 0.79714
16 16 16 4096 2 1 2 0 0 0.79728
16 16 16 4096 32 32 0 14 0 0.83321
16 16 16 4096 32 32 1 12 0 0.83321
16 16 16 4096 32 32 2 1 0 0.83321
16 16 16 4096 32 32 2 9 0 0.83321
16 16 16 4096 32 32 3 7 0 0.83321
16 16 16 4096 32 8 1 0 0 0.83034
16 16 16 4096 4 1 3 0 0 0.79625
16 16 16 4096 64 2 0 0 1 0.8953
16 16 16 4096 64 32 0 27 0 0.89281
16 16 16 4096 64 32 1 25 0 0.89281
16 16 16 4096 64 32 2 22 0 0.89281
16 16 16 4096 64 32 3 20 0 0.89281
16 16 16 4096 64 4 2 1 0 0.89702
16 16 16 4096 64 8 2 5 0 0.89666
16 16 16 4096 8 4 0 2 0 0.79215
16 16 16 4096 8 8 1 6 0 0.79286
16 32 16 4096 16 1 3 0 0 0.7748
16 32 16 4096 16 16 1 6 0 0.77295
16 32 16 4096 16 16 3 3 0 0.77295
16 32 16 4096 16 4 2 3 0 0.77149
16 32 16 4096 16 8 2 7 0 0.77189
16 32 16 4096 32 2 2 0 0 0.77459
16 32 16 4096 32 32 0 30 0 0.77809
16 32 16 4096 32 32 1 29 0 0.77809
16 32 16 4096 32 32 2 26 0 0.77809
16 32 16 4096 32 32 3 24 0 0.77809
16 32 16 4096 32 4 3 1 0 0.77418
16 32 16 4096 32 8 3 1 0 0.77523
16 32 16 4096 4 4 1 2 0 0.77085
16 32 16 4096 64 32 0 16 0 0.81237
16 32 16 4096 64 32 1 14 0 0.81237
16 32 16 4096 64 32 2 11 0 0.81237
16 32 16 4096 64 32 3 1 0 0.81237
16 32 16 4096 64 32 3 9 0 0.81237
16 32 16 4096 64 8 1 2 0 0.80963
16 32 16 4096 8 2 0 0 1 0.77167
16 32 16 4096 8 8 0 2 0 0.77053
16 32 16 4096 8 8 3 7 0 0.77053
16 64 16 4096 16 16 1 0 0 0.7681
16 64 16 4096 16 16 2 7 0 0.7681
16 64 16 4096 16 4 0 0 1 0.76779
16 64 16 4096 16 8 1 4 0 0.7674
16 64 16 4096 2 2 1 0 0 0.77197
16 64 16 4096 32 32 0 2 0 0.76937
16 64 16 4096 32 32 1 18 0 0.76937
16 64 16 4096 32 32 2 15 0 0.76937
16 64 16 4096 32 32 3 13 0 0.76937
16 64 16 4096 32 4 0 2 0 0.76888
16 64 16 4096 32 8 1 6 0 0.76876
16 64 16 4096 4 2 2 0 0 0.76855
16 64 16 4096 64 2 2 1 0 0.77325
16 64 16 4096 64 32 0 4 0 0.77434
16 64 16 4096 64 32 1 30 0 0.77434
16 64 16 4096 64 32 2 28 0 0.77434
16 64 16 4096 64 32 3 26 0 0.77434
16 64 16 4096 64 4 3 3 0 0.773
16 64 16 4096 64 8 3 3 0 0.7731
16 64 16 4096 8 4 2 0 0 0.76674
16 64 16 4096 8 8 2 3 0 0.76668
16 8 16 4096 16 16 0 12 0 0.88128
16 8 16 4096 16 16 2 1 0 0.88128
16 8 16 4096 16 16 3 9 0 0.88128
16 8 16 4096 16 8 0 0 1 0.87842
16 8 16 4096 16 8 3 5 0 0.87842
16 8 16 4096 32 32 0 0 1 0.94078
16 8 16 4096 32 32 0 8 0 0.94078
16 8 16 4096 32 32 1 6 0 0.94078
16 8 16 4096 32 32 2 31 0 0.94078
16 8 16 4096 32 32 3 3 0 0.94078
16 8 16 4096 32 8 0 2 0 0.9418
16 8 16 4096 32 8 3 7 0 0.9418
16 8 16 4096 4 4 2 3 0 0.84093
16 8 16 4096 64 32 0 21 0 0.98886
16 8 16 4096 64 32 1 2 0 0.98886
16 8 16 4096 64 32 2 17 0 0.98886
16 8 16 4096 64 32 3 15 0 0.98886
16 8 16 4096 64 4 1 0 0 0.99784
16 8 16 4096 64 8 2 0 0 0.99621
16 8 16 4096 8 2 2 1 0 0.84324
16 8 16 4096 8 8 1 0 0 0.8459
2 16 16 4096 16 16 0 0 1 0.85184
2 16 16 4096 16 8 0 5 0 0.83884
2 16 16 4096 32 32 0 25 0 0.88037
2 16 16 4096 4 2 0 0 0 0.87218
2 16 16 4096 64 32 0 25 0 0.93489
2 16 16 4096 8 2 0 0 0 0.85182
2 32 16 4096 16 16 0 2 0 0.81196
2 32 16 4096 32 2 0 0 0 0.81368
2 32 16 4096 32 32 0 4 0 0.81173
2 32 16 4096 64 2 0 0 0 0.83037
2 32 16 4096 64 32 0 4 0 0.83647
2 32 16 4096 8 8 0 0 0 0.82544
2 64 16 4096 16 2 0 0 0 0.81596
2 64 16 4096 32 32 0 12 0 0.79285
